############,,,,,,,,
# title: bed and marly interbed thickness of the Voirons Flysch outcrops,,,,,,,,
# author: Jérémy Ragusa and Lina Maria Ospina-Ostios,,,,,,,,
# date: 2016/07/04,,,,,,,,
############,,,,,,,,
Todo: replace values with formation abbrev. in unit column,,,,,,,,
############,,,,,,,,
outcrop,section,thickness,rock,bed,province,index,unit,comment
torrent Merizier,Section 2 – dalles de marnes,1,g,,Grande Combe W,Merizier-2,4,
torrent Merizier,Section 2 – dalles de marnes,18,m,,Grande Combe W,Merizier-2,4,
torrent Merizier,Section 2 – dalles de marnes,4,g,,Grande Combe W,Merizier-2,4,
torrent Merizier,Section 2 – dalles de marnes,4,m,,Grande Combe W,Merizier-2,4,
torrent Merizier,Section 2 – dalles de marnes,1,g,,Grande Combe W,Merizier-2,4,
torrent Merizier,Section 2 – dalles de marnes,110,m,,Grande Combe W,Merizier-2,4,
torrent Merizier,Section 2 – dalles de marnes,32,g,,Grande Combe W,Merizier-2,4,
torrent Merizier,Section 1 – pont,80,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,11,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,12,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,6,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,5,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,126,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,14,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,11,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,"6,5",g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,"6,5",m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,2,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,14,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,10,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,20,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,3,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,3,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,4,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,10,m,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,7,g,,Grande Combe W,Merizier-1,4,
torrent Merizier,Section 1 – pont,20,m,,Grande Combe W,Merizier-1,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,45,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,200,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,44,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,28,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,200,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,33,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,12,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,68,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,120,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,18,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,150,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,17,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,200,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,47,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,26,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,52,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,40,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,5,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,34,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,1,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,3,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,1,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,19,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,4,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,7,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,3,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,32,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,200,h,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment droite,300,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,28,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,5,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,1,c,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,15,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,"7,5",g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,5,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,3,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,45,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,6,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,50,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,2,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,2,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,"1,5",g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,"7,5",m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,"1,5",g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,13,m,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,6,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,350,h,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 4 – flanc amont du pli – compartiment gauche,19,g,,Grande Combe W,Rollin-4,4,
torrent Rollin,Section 3 – flanc aval du pli,15,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,47,m,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,12,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,40,m,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,2,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,4,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,2,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,8,m,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,2,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,11,m,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,8,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,77,m,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 3 – flanc aval du pli,13,g,,Grande Combe W,Rollin-3,4,
torrent Rollin,Section 2,13,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,75,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,46,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,200,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,9,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,37,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,"4,5",g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,70,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,6,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,100,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,17,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,10,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,5,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,160,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,23,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,90,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,12,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,380,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,11,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,4,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,4,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,30,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,2,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,45,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,6,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,150,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,28,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,61,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,"5,5",g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,32,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,6,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,200,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,18,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,41,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,"6,5",g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,12,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,"1,5",g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,72,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,7,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,19,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,2,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,7,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,"2,5",g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,300,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,37,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,67,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,"17,5",g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,2,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,"0,5",g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,50,m,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 2,11,g,,Grande Combe W,Rollin-2,4,
torrent Rollin,Section 1 – pont,120,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,13,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,75,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,6,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,95,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,2,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,310,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,43,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,14,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,2,c,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,"19,5",m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,4,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,13,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,2,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,18,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,4,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,25,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,2,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,11,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,2,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,11,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,2,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,74,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,"16,5",g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,13,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,4,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,17,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,"3,5",g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,4,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,4,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,3,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,4,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,5,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,8,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,19,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,5,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,6,m,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,6,g,,Grande Combe W,Rollin-1,4,
torrent Rollin,Section 1 – pont,20,m,,Grande Combe W,Rollin-1,4,
D20 BovetRollin,Section 2 – route,4,g,11,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,"3,5",g,10,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,10,g,9,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,8,g,8,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,11,g,7,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,50,h,6 hiatus,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,"5,5",g,6,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,13,g,5,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,22,g,4,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,50,h,3 hiatus,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,22,g,3,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 2 – route,30,m,2c marnes,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,,500,h,2b hiatus,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 1 – torrent,10,m,2a marnes,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 1 – torrent,2,g,2,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 1 – torrent,70,m,1 marnes,Grande Combe W,D20 BovetRollin,4,
D20 BovetRollin,Section 1 – torrent,14,g,1,Grande Combe W,D20 BovetRollin,4,
torrent Saxel,Affleurement 990,25,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,3,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,10,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,4,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,2,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,10,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,62,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,10,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,50,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,5,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,5,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,10,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,150,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,50,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,6,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,40,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,250,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,20,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,235,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Affleurement 990,100,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,30,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,30,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,150,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,12,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,6,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,4,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,6,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,2,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,2,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,1,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,80,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,10,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,8,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,3,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,24,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,3,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,240,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,100,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,100,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,12,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,500,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,60,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,25,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,90,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,15,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,360,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,40,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,200,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,15,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Niche d'arrachement 975,120,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,14,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,29,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,3,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,73,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,8,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,40,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,2,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,15,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,150,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,10,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,3,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,21,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,1,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,10,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,2,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,110,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,70,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,8,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,34,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,10,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,180,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,130,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,35,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,18,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,80,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,40,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,60,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,35,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,24,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,250,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,200,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,5,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,80,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,200,h,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,100,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,33,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,12,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,65,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,60,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,5,g,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,40,m,,Grande Combe W,Saxel-haute,4,
torrent Saxel,Stratotype,7,g,,Grande Combe W,Saxel-haute,4,
